Price,Brand,Model,Ram size,Quantity,Ram type,Ram speed,CAS latency,Link
144,TEAMGROUP,T-Force Vulcan Z,16,1,DDR4,3200,16,https://amazon.com/dp/B08R65P4S6?tag=pcbuilder00-20
144.95,G.Skill,Ripjaws V,16,2,DDR4,3200,16,https://amazon.com/dp/B01EU4ZA56?tag=pcbuilder00-20
144.99,Corsair,CMH32GX5M2B6400C32W,32,2,DDR5,6400,32,https://amazon.com/dp/B0CBRK1HQG?tag=pcbuilder00-20
144.99,G.Skill,F5-6000J4048F24GX2-FX5,48,2,DDR5,6000,40,https://amazon.com/dp/B0C4WWTJJ2?tag=pcbuilder00-20
144.99,G.Skill,F5-6000J4048F24GX2-RS5K,48,2,DDR5,6000,40,https://amazon.com/dp/B0C4SFFVTN?tag=pcbuilder00-20
144.99,Corsair,CMK32GX5M2B5600C36,32,2,DDR5,5600,36,https://amazon.com/dp/B09NCNF2ZQ?tag=pcbuilder00-20
144.99,Corsair,Vengeance RGB Pro,32,4,DDR4,3200,16,https://amazon.com/dp/B08SQF871G?tag=pcbuilder00-20
144.99,G.Skill,Flare X,32,2,DDR4,3200,16,https://amazon.com/dp/B07YPQYSPG?tag=pcbuilder00-20
145,Crucial,Ballistix MAX RGB,16,2,DDR4,4000,18,https://amazon.com/dp/B083VMZPJ8?tag=pcbuilder00-20
145.21,G.Skill,Ripjaws V,16,2,DDR4,3200,14,https://amazon.com/dp/B01ACOCRFO?tag=pcbuilder00-20
145.62,Crucial,BLS2K8G4D240FSC,32,2,DDR4,2400,16,https://amazon.com/dp/B01AG9EZ3M?tag=pcbuilder00-20
145.99,Corsair,Vengeance RGB,32,4,DDR4,3600,18,https://amazon.com/dp/B08SQ5G82Z?tag=pcbuilder00-20
145.99,Thermaltake,Toughram RGB,16,2,DDR4,3200,16,https://amazon.com/dp/B07XVZHHXS?tag=pcbuilder00-20
146,Corsair,Vengeance RGB Pro,16,2,DDR4,3200,14,https://amazon.com/dp/B07G8Q7QPY?tag=pcbuilder00-20
147,Kingston,ValueRAM,4,1,DDR4,2400,17,https://amazon.com/dp/B01FSUOSBS?tag=pcbuilder00-20
147.58,G.Skill,Trident Z RGB,16,2,DDR4,4000,18,https://amazon.com/dp/B01MYCKM2Y?tag=pcbuilder00-20
147.99,Corsair,CMK32GX5M2X7000C34,32,2,DDR5,7000,34,https://amazon.com/dp/B0BLSSGP3Q?tag=pcbuilder00-20
147.99,Corsair,Dominator Platinum,32,2,DDR4,3200,16,https://amazon.com/dp/B07N3LDKR1?tag=pcbuilder00-20
149.09,Patriot Memory,PVV532G640C32K,32,2,DDR5,6400,32,https://amazon.com/dp/B0BT2546S9?tag=pcbuilder00-20
149.12,G.Skill,Ripjaws V,16,2,DDR4,4000,15,https://amazon.com/dp/B0866XMC1M?tag=pcbuilder00-20
149.35,G.Skill,Trident Z Royal,16,2,DDR4,4000,18,https://amazon.com/dp/B084M6479G?tag=pcbuilder00-20
149.98,Kingston,KVR21L15Q4/32,32,1,DDR4,2133,15,https://amazon.com/dp/B00S7KFXZ2?tag=pcbuilder00-20
149.99,Corsair,CMK48GX5M2B7000C40,32,2,DDR5,7000,40,https://amazon.com/dp/B0BY6XF4BQ?tag=pcbuilder00-20
149.99,Corsair,CMT32GX5M2B6400C32,32,2,DDR5,6400,32,https://amazon.com/dp/B0BPLCCR1J?tag=pcbuilder00-20
149.99,TEAMGROUP,FLBD564G5200HC40CDC01,64,2,DDR5,5200,40,https://amazon.com/dp/B09YTV7WBQ?tag=pcbuilder00-20
149.99,Kingston,Fury,32,2,DDR5,4800,38,https://amazon.com/dp/B09KCLWW2K?tag=pcbuilder00-20
149.99,Corsair,Vengeance RGB Pro,32,4,DDR4,3600,18,https://amazon.com/dp/B07TB4J2DD?tag=pcbuilder00-20
149.99,Thermaltake,TOUGHRAM,16,2,DDR4,3600,18,https://amazon.com/dp/B0837JSP2K?tag=pcbuilder00-20
149.99,G.Skill,TridentZ RGB,32,4,DDR4,3200,16,https://amazon.com/dp/B01MSBS0UT?tag=pcbuilder00-20
149.99,Corsair,Vengeance LPX,64,2,DDR4,2666,16,https://amazon.com/dp/B07V6ST94W?tag=pcbuilder00-20
149.99,Crucial,BLS2K16G4D26BFST,32,2,DDR4,2666,16,https://amazon.com/dp/B07F6JYTDH?tag=pcbuilder00-20
150,Patriot Memory,Viper Xtreme Division 4,8,4,DDR3,1866,9,https://amazon.com/dp/B0066136S0?tag=pcbuilder00-20
150.39,Thermaltake,TOUGHPOWER,16,2,DDR4,4000,19,https://amazon.com/dp/B0837JNH4H?tag=pcbuilder00-20
150.88,Kingston,KF552C40BBK2-32,32,2,DDR5,5200,40,https://amazon.com/dp/B09KCLP63B?tag=pcbuilder00-20
152,Thermaltake,TOUGHRAM RGB,16,2,DDR4,4400,19,https://amazon.com/dp/B0815V1YWT?tag=pcbuilder00-20
152.99,G.Skill,Trident Z Neo,16,2,DDR4,3600,14,https://amazon.com/dp/B084M86LP8?tag=pcbuilder00-20
152.99,Corsair,Dominator Platinum RGB,32,2,DDR4,3466,16,https://amazon.com/dp/B07PJXC8JS?tag=pcbuilder00-20
153.36,G.Skill,Trident X,16,2,DDR3,2400,10,https://amazon.com/dp/B0080FFZ8E?tag=pcbuilder00-20
154.95,G.Skill,Ripjaws V,16,2,DDR4,3200,16,https://amazon.com/dp/B0153XBZKW?tag=pcbuilder00-20
154.97,Crucial,CT32G4RFD4266,32,1,DDR4,2666,19,https://amazon.com/dp/B01N5HME0X?tag=pcbuilder00-20
154.99,G.Skill,F5-6000J4048F24GX2-TZ5NR,48,2,DDR5,6000,36,https://amazon.com/dp/B0C4ZZTMKK?tag=pcbuilder00-20
154.99,TEAMGROUP,T-Force Delta,32,2,DDR5,5200,40,https://amazon.com/dp/B09X9Y7ZF7?tag=pcbuilder00-20
154.99,G.Skill,Ripjaws V,64,2,DDR4,2666,18,https://amazon.com/dp/B081ZJXCXR?tag=pcbuilder00-20
155.99,Corsair,CMH32GX5M2X7000C34,32,2,DDR5,7000,36,https://amazon.com/dp/B0BLYLQZJL?tag=pcbuilder00-20
156.79,Thermaltake,TOUGHRAM RGB,16,2,DDR4,4000,19,https://amazon.com/dp/B0815TBP1Z?tag=pcbuilder00-20
156.99,Corsair,Vengeance RGB Pro,32,4,DDR4,3600,18,https://amazon.com/dp/B07D1TT84Z?tag=pcbuilder00-20
156.99,Corsair,Vengeance RGB Pro,32,4,DDR4,3600,18,https://amazon.com/dp/B07D5SDT6M?tag=pcbuilder00-20
157.04,Corsair,Vengeance,32,2,DDR5,5200,40,https://amazon.com/dp/B09W2YRXL1?tag=pcbuilder00-20
157.3,XPG,AX5U6400C4016G-DCCARGY,32,2,DDR4,6400,40,https://amazon.com/dp/B09V1Y8VPY?tag=pcbuilder00-20
157.34,Antec,AM4U36188G11-7DKR,16,2,DDR4,3600,18,https://amazon.com/dp/B08DRJ2VYQ?tag=pcbuilder00-20
158.19,Kingston Technology,KF560C40BWAK2-32,32,2,DDR5,6000,40,https://amazon.com/dp/B0BZJBG189?tag=pcbuilder00-20
158.43,SP Silicon Power,SP016GBLFU240BS2,16,1,DDR4,2400,17,https://amazon.com/dp/B075R4KXLR?tag=pcbuilder00-20
158.99,Crucial,CT2K32G48C40U5,64,2,DDR5,4800,40,https://amazon.com/dp/B09HW6ZJV5?tag=pcbuilder00-20
158.99,Crucial,CT4K8G4DFD824A,32,4,DDR4,2400,17,https://amazon.com/dp/B019FRDTY2?tag=pcbuilder00-20
158.99,Crucial,CT32G4LFQ4213,32,1,DDR4,2133,15,https://amazon.com/dp/B00MTSXLNO?tag=pcbuilder00-20
159,Crucial,CT4K8G4DFS8213,32,4,DDR4,2133,15,https://amazon.com/dp/B01BIWN866?tag=pcbuilder00-20
159.99,G.Skill,F5-6800J3446F24GX2-RS5K,48,2,DDR5,6800,34,https://amazon.com/dp/B0C6HVR5RD?tag=pcbuilder00-20
159.99,G.Skill,Trident Z Neo,32,2,DDR4,3600,16,https://amazon.com/dp/B07WTS8T2W?tag=pcbuilder00-20
159.99,G.Skill,Trident Z Neo,32,4,DDR4,3600,18,https://amazon.com/dp/B07WSTCHP2?tag=pcbuilder00-20
159.99,TEAMGROUP,T-FORCE NIGHT HAWK Legend RGB,32,2,DDR4,3200,16,https://amazon.com/dp/B07BF98LVT?tag=pcbuilder00-20
159.99,Crucial,CT4K8G4DFS8266,32,4,DDR4,2666,19,https://amazon.com/dp/B0734W8D7L?tag=pcbuilder00-20
160,Kingston,KVR21R15D4K4/64,64,4,DDR4,2133,15,https://amazon.com/dp/B00NLZANJO?tag=pcbuilder00-20
161.02,G.Skill,Trident Z,16,2,DDR4,4133,19,https://amazon.com/dp/B01LXWOT9Q?tag=pcbuilder00-20
162.99,TEAMGROUP,T-Create Classic,64,2,DDR4,3200,22,https://amazon.com/dp/B08HLY8CWN?tag=pcbuilder00-20
163.45,G.Skill,Trident Z RGB,32,4,DDR4,2666,18,https://amazon.com/dp/B07BY4SJ25?tag=pcbuilder00-20
163.94,Crucial,Ballistix 3000,32,2,DDR4,3000,15,https://amazon.com/dp/B083TSTVTH?tag=pcbuilder00-20
163.99,TEAMGROUP,T-Force Zeus,64,2,DDR4,3200,20,https://amazon.com/dp/B08H8KJGMT?tag=pcbuilder00-20
164.99,Corsair,Dominator Platinum RGB,32,2,DDR4,3600,18,https://amazon.com/dp/B088G14FXL?tag=pcbuilder00-20
164.99,Corsair,Vengeance LP,32,4,DDR3,1600,9,https://amazon.com/dp/B0088JQ2Z2?tag=pcbuilder00-20
166.48,Corsair,Vengeance RGB Pro,32,2,DDR4,2666,16,https://amazon.com/dp/B07GSKMJ6D?tag=pcbuilder00-20
166.9,G.Skill,Trident Z Royal,32,2,DDR4,3200,16,https://amazon.com/dp/B07P614BRZ?tag=pcbuilder00-20
167.34,G.Skill,Trident Z 16,16,2,DDR4,3600,16,https://amazon.com/dp/B01LD82QD6?tag=pcbuilder00-20
168.78,G.Skill,Aegis,32,4,DDR4,3200,16,https://amazon.com/dp/B07Z86R3RQ?tag=pcbuilder00-20
169,G.Skill,Ripjaws V,32,4,DDR4,3600,18,https://amazon.com/dp/B07X6SMSD4?tag=pcbuilder00-20
169,Corsair,Vengeance LED,16,2,DDR4,2400,16,https://amazon.com/dp/B072NCV4ZD?tag=pcbuilder00-20
169.95,G.Skill,Trident Z RGB,32,2,DDR4,3600,18,https://amazon.com/dp/B0829FBMFQ?tag=pcbuilder00-20
169.98,Kingston,Fury Beast RGB,32,2,DDR5,5200,40,https://amazon.com/dp/B0B1QP3FKQ?tag=pcbuilder00-20
169.99,G.Skill,F5-7600J3646G16GX2-TZ5RK,32,2,DDR5,7600,36,https://amazon.com/dp/B0BJ84L4QT?tag=pcbuilder00-20
169.99,G.Skill,F5-7600J3646G16GX2-TZ5RS,32,2,DDR5,7600,36,https://amazon.com/dp/B0BJ7YRW4H?tag=pcbuilder00-20
169.99,G.Skill,F5-6800J3446F24GX2-TZ5RK,48,2,DDR5,6800,34,https://amazon.com/dp/B0C5ZCY163?tag=pcbuilder00-20
169.99,G.Skill,F5-5200J3636D32GX2-FX5,64,2,DDR5,5200,36,https://amazon.com/dp/B0BJP5XDCT?tag=pcbuilder00-20
169.99,Thermaltake,TOUGHRAM,16,2,DDR4,4000,19,https://amazon.com/dp/B0837J51W3?tag=pcbuilder00-20
169.99,Crucial,Ballistix,32,2,DDR4,3600,16,https://amazon.com/dp/B083TRXZ98?tag=pcbuilder00-20
169.99,TEAMGROUP,T-Create Expert,64,2,DDR4,3600,18,https://amazon.com/dp/B091FLPCTM?tag=pcbuilder00-20
169.99,Corsair,Vengeance LPX,16,2,DDR4,2400,16,https://amazon.com/dp/B018EGTEK8?tag=pcbuilder00-20
169.99,Corsair,Vengeance Pro,32,2,DDR3,1600,9,https://amazon.com/dp/B00D6E5JMQ?tag=pcbuilder00-20
171.99,G.Skill,Trident Z Royal,16,2,DDR4,3600,16,https://amazon.com/dp/B084LRYTR2?tag=pcbuilder00-20
172,G.Skill,Ripjaws V,16,2,DDR4,3600,16,https://amazon.com/dp/B0199STG76?tag=pcbuilder00-20
172.95,Corsair,CMT32GX5M2B6000Z30K,32,2,DDR5,6000,30,https://amazon.com/dp/B0C3RVR27P?tag=pcbuilder00-20
173.97,Crucial,CT32G4RFD4293,32,1,DDR4,2933,21,https://amazon.com/dp/B07KFR5XKL?tag=pcbuilder00-20
174.36,G.Skill,Trident Z RGB,16,2,DDR4,4266,19,https://amazon.com/dp/B01N4V204L?tag=pcbuilder00-20
174.99,TEAMGROUP,FF3D564G6000HC38ADC01,64,2,DDR5,6000,38,https://amazon.com/dp/B0BNTV1945?tag=pcbuilder00-20
174.99,Corsair,CMP32GX5M2B6000C30W,32,2,DDR5,6000,30,https://amazon.com/dp/B0CHSGCFQT?tag=pcbuilder00-20
174.99,Corsair,CMP32GX5M2B6000C30,32,2,DDR5,6000,30,https://amazon.com/dp/B0CHSBV9CN?tag=pcbuilder00-20
174.99,G.Skill,F5-6400J3239F24GX2-RS5K,64,2,DDR5,6000,36,https://amazon.com/dp/B0C6HW1GKZ?tag=pcbuilder00-20
174.99,Corsair,CMK64GX5M2B5200C40W,64,2,DDR5,5200,40,https://amazon.com/dp/B09Y99CRP9?tag=pcbuilder00-20
174.99,Corsair,CMT32GX5M2B5200C40,32,2,DDR5,5200,40,https://amazon.com/dp/B09NCP3RWB?tag=pcbuilder00-20
174.99,G.Skill,F5-5200J3636D32GA2-RS5K,64,2,DDR5,5200,36,https://amazon.com/dp/B09XY56M2T?tag=pcbuilder00-20
174.99,TEAMGROUP,T-Force Xtreem ARGB,16,2,DDR4,4000,18,https://amazon.com/dp/B082HCM81P?tag=pcbuilder00-20
174.99,Patriot Memory,Viper 4 Blackout,64,2,DDR4,3200,16,https://amazon.com/dp/B08662S4NK?tag=pcbuilder00-20
175,Kingston,KTL-TS424S8/8G,8,1,DDR4,2400,17,https://amazon.com/dp/B07B4HQWD6?tag=pcbuilder00-20
175.14,G.Skill,Trident Z RGB,32,2,DDR4,3600,16,https://amazon.com/dp/B084M6S4VQ?tag=pcbuilder00-20
175.99,Crucial,CT2K32G4DFD8266,64,2,DDR4,2666,19,https://amazon.com/dp/B07ZLDCYYS?tag=pcbuilder00-20
177.99,Corsair,Vengeance LPX,32,4,DDR4,4000,19,https://amazon.com/dp/B07NDZV5KG?tag=pcbuilder00-20
178,ADATA,AX5U6400C3216G-CLARBK,16,1,DDR5,6400,32,https://amazon.com/dp/B0C6B1RTDF?tag=pcbuilder00-20
178,ADATA,AX5U6400C3216G-CLARWH,16,1,DDR5,6400,32,https://amazon.com/dp/B0CGC8TTXH?tag=pcbuilder00-20
178,Lexar,LD4BU016G-R3600GD0H,32,2,DDR4,3600,18,https://amazon.com/dp/B09XXPDZR3?tag=pcbuilder00-20
178,TEAMGROUP,T-FORCE DARK Za,16,2,DDR4,3200,16,https://amazon.com/dp/B07Z4LJ1KF?tag=pcbuilder00-20
178.99,Corsair,Vengeance LPX,32,4,DDR4,3000,16,https://amazon.com/dp/B07B2Z5N9K?tag=pcbuilder00-20
179.39,XPG,AX5U5200C3816G-DCLARWH,32,2,DDR5,5200,38,https://amazon.com/dp/B09TG5PFTB?tag=pcbuilder00-20
179.99,G.Skill,F5-6400J3239F24GX2-TZ5RK,48,2,DDR5,6400,32,https://amazon.com/dp/B0C5ZDY3QP?tag=pcbuilder00-20
179.99,G.Skill,F5-6000J3636F32GX2-RS5K,64,2,DDR5,6000,36,https://amazon.com/dp/B0C6HWKGWV?tag=pcbuilder00-20
179.99,G.Skill,F5-5600J3036D32GA2-RS5K,64,2,DDR5,5600,30,https://amazon.com/dp/B09XZJZZC2?tag=pcbuilder00-20
179.99,G.Skill,Trident Z5 RGB,32,2,DDR5,5600,36,https://amazon.com/dp/B09PTNFWCX?tag=pcbuilder00-20
179.99,Corsair,Vengeance LPX,64,2,DDR4,3600,16,https://amazon.com/dp/B07Y4ZZ7LQ?tag=pcbuilder00-20
179.99,G.Skill,RipJaws V,32,4,DDR4,3600,16,https://amazon.com/dp/B07X9JL6DJ?tag=pcbuilder00-20
181,Corsair,Vengeance LPX,64,4,DDR4,2666,16,https://amazon.com/dp/B016ORTR1U?tag=pcbuilder00-20
181.76,Crucial,BL2K16G30C15U4BL,32,2,DDR4,3000,16,https://amazon.com/dp/B083VMWKBN?tag=pcbuilder00-20
181.99,G.Skill,Trident Z,16,2,DDR4,4400,19,https://amazon.com/dp/B074TZJK64?tag=pcbuilder00-20
182.29,G.Skill,F5-6000J3040F16GX2-TZ5RK,32,2,DDR5,6000,30,https://amazon.com/dp/B0B2X2M64R?tag=pcbuilder00-20
183.78,Corsair,Vengeance LPX,32,2,DDR4,2666,16,https://amazon.com/dp/B01EI5Z5Y8?tag=pcbuilder00-20
183.99,Corsair,Vengeance LPX,64,4,DDR4,3000,16,https://amazon.com/dp/B07B4GNMS7?tag=pcbuilder00-20
184,ADATA,AX4U320032G16A-ST50,32,1,DDR4,3200,16,https://amazon.com/dp/B099DZY37K?tag=pcbuilder00-20
184.75,Crucial,MTA18ASF4G72AZ-3G2B1,32,1,DDR4,3200,22,https://amazon.com/dp/B0857C6GDM?tag=pcbuilder00-20
184.99,Corsair,CMP32GX5M2B6400C32W,32,2,DDR5,6400,32,https://amazon.com/dp/B0CHSFWNF6?tag=pcbuilder00-20
185,Corsair,Dominator,8,4,DDR3,1600,8,https://amazon.com/dp/B003NN4CNM?tag=pcbuilder00-20
185.99,G.Skill,Trident Z Memoria,32,2,DDR4,3600,18,https://amazon.com/dp/B07Z87ZMN3?tag=pcbuilder00-20
185.99,G.Skill,Trident Z Neo,16,2,DDR4,3200,14,https://amazon.com/dp/B07XKC7GFK?tag=pcbuilder00-20
186.16,Patriot Memory,Viper RGB,16,2,DDR4,4133,19,https://amazon.com/dp/B07CX4ZW83?tag=pcbuilder00-20
186.19,Thermaltake,TOUGHPOWER,16,2,DDR4,4400,19,https://amazon.com/dp/B0837JSP21?tag=pcbuilder00-20
186.69,Kingston,Server Premier,32,1,DDR4,2666,19,https://amazon.com/dp/B07BG98V1D?tag=pcbuilder00-20
187.51,G.Skill,Trident Z Royal,16,2,DDR4,3600,14,https://amazon.com/dp/B084MM1PNB?tag=pcbuilder00-20
188.03,G.Skill,Fortis,64,4,DDR4,2400,15,https://amazon.com/dp/B06XFQ8V15?tag=pcbuilder00-20
188.18,XPG,AX5U7200C3416G-DCLARBK,32,2,DDR5,7200,34,https://amazon.com/dp/B0BSVSZ8JD?tag=pcbuilder00-20
188.99,TEAMGROUP,T-Force Xtreem,16,2,DDR4,4500,18,https://amazon.com/dp/B07SK8MQ82?tag=pcbuilder00-20
189,Corsair,Vengeance LPX,16,2,DDR4,3600,14,https://amazon.com/dp/B07VGJGKX1?tag=pcbuilder00-20
189.42,Corsair,Dominator Platinum RGB,16,2,DDR4,3600,16,https://amazon.com/dp/B07P5HV7CS?tag=pcbuilder00-20
189.99,TEAMGROUP,CTCED564G6400HC34BDC01,64,2,DDR5,6400,34,https://amazon.com/dp/B0BPHSVVS5?tag=pcbuilder00-20
189.99,G.Skill,Trident Z5,32,2,DDR5,6000,36,https://amazon.com/dp/B09PTGZM6Y?tag=pcbuilder00-20
189.99,Corsair,CMK64GX5M2B6000C40,64,2,DDR5,6000,40,https://amazon.com/dp/B0BLYKM2BT?tag=pcbuilder00-20
189.99,G.Skill,F5-6000J3238G32GX2-RS5K,64,2,DDR5,6000,32,https://amazon.com/dp/B0B94VKBGD?tag=pcbuilder00-20
189.99,G.Skill,Trident Z5,32,2,DDR5,6000,40,https://amazon.com/dp/B09PTPDKD2?tag=pcbuilder00-20
189.99,G.Skill,RipJaws S5,32,2,DDR5,6000,30,https://amazon.com/dp/B09Y16CDLG?tag=pcbuilder00-20
189.99,Thermaltake,TOUGHRAM,16,2,DDR4,4400,19,https://amazon.com/dp/B0837JVJGL?tag=pcbuilder00-20
189.99,Corsair,Vengeance LPX,64,2,DDR4,3600,18,https://amazon.com/dp/B07YV9VYYY?tag=pcbuilder00-20
189.99,Patriot Memory,Viper 4 Blackout,64,2,DDR4,3600,18,https://amazon.com/dp/B0865HHQYT?tag=pcbuilder00-20
189.99,Patriot Memory,Viper Steel,64,2,DDR4,3600,18,https://amazon.com/dp/B08688GFPD?tag=pcbuilder00-20
189.99,Corsair,Dominator Platinum,32,4,DDR4,3200,16,https://amazon.com/dp/B07N3HCVVW?tag=pcbuilder00-20
189.99,Corsair,Dominator Platinum RGB,32,4,DDR4,3200,16,https://amazon.com/dp/B088MXY8N9?tag=pcbuilder00-20
189.99,Corsair,Dominator Platinum RGB,32,4,DDR4,3200,16,https://amazon.com/dp/B07N3HBQSY?tag=pcbuilder00-20
189.99,Corsair,Dominator Platinum RGB,32,4,DDR4,3200,16,https://amazon.com/dp/B088MVV59Y?tag=pcbuilder00-20
189.99,G.Skill,RipJaws V,64,4,DDR4,3200,16,https://amazon.com/dp/B0171GQNH4?tag=pcbuilder00-20
189.99,G.Skill,Ripjaws V,16,2,DDR4,2666,15,https://amazon.com/dp/B017WSP5W0?tag=pcbuilder00-20
191.16,GeIL,GESW532GB6400C38ADC,32,2,DDR4,6400,38,https://amazon.com/dp/B0BS16HL5F?tag=pcbuilder00-20
191.28,G.Skill,F5-5600J3036D32GX2-RS5K,64,2,DDR5,5600,30,https://amazon.com/dp/B0B2S57BXH?tag=pcbuilder00-20
192,XPG,AX4U360016G18I-DT50,32,2,DDR4,3600,18,https://amazon.com/dp/B0966TKDFS?tag=pcbuilder00-20
194.99,G.Skill,F5-6000J3636F32GX2-TZ5RK,64,2,DDR5,6000,36,https://amazon.com/dp/B0C4X758YM?tag=pcbuilder00-20
194.99,G.Skill,F5-6000J3636F32GX2-TZ5RW,64,2,DDR5,6000,36,https://amazon.com/dp/B0CBLBRY6Q?tag=pcbuilder00-20
194.99,TEAMGROUP,T-Force Delta RGB,64,2,DDR4,3200,16,https://amazon.com/dp/B08YQT2MYZ?tag=pcbuilder00-20
195.02,G.Skill,Trident Z Royal,16,2,DDR4,3600,14,https://amazon.com/dp/B083VQ4BYK?tag=pcbuilder00-20
195.62,G.Skill,F5-7800J3646H16GX2-TZ5RS,32,2,DDR5,7800,36,https://amazon.com/dp/B0BNYVP579?tag=pcbuilder00-20
196.12,G.Skill,F5-5200J3636D32GX2-RS5K,64,2,DDR5,5200,36,https://amazon.com/dp/B0B2S5W8P7?tag=pcbuilder00-20
198,G.Skill,Sniper X,32,4,DDR4,3600,19,https://amazon.com/dp/B07KTBBHMC?tag=pcbuilder00-20
198,G.Skill,Trident Z,16,2,DDR4,3200,16,https://amazon.com/dp/B015FY3BJ2?tag=pcbuilder00-20
198.99,G.Skill,Trident X,32,4,DDR3,2400,10,https://amazon.com/dp/B0080GKCV8?tag=pcbuilder00-20
199.99,G.Skill,F5-7800J3646H16GX2-TZ5RK,32,2,DDR5,7800,36,https://amazon.com/dp/B0BNYW8868?tag=pcbuilder00-20
199.99,XPG,AX5U7200C3416G-DCLARWH,32,2,DDR5,7200,34,https://amazon.com/dp/B0BSVSMSJ1?tag=pcbuilder00-20
199.99,G.Skill,F5-6000J3238G32GX2-TZ5K,64,2,DDR5,6000,32,https://amazon.com/dp/B0B94V9J9N?tag=pcbuilder00-20
199.99,Corsair,CMH32GX5M2D6000C36,32,2,DDR5,6000,36,https://amazon.com/dp/B0B771BL4S?tag=pcbuilder00-20
199.99,G.Skill,F5-6000J3238G32GX2-TZ5S,64,2,DDR5,6000,32,https://amazon.com/dp/B0B94WYYV1?tag=pcbuilder00-20
199.99,G.Skill,F5-6000J3238G32GX2-TZ5RS,64,2,DDR5,6000,32,https://amazon.com/dp/B0B94XP2BD?tag=pcbuilder00-20
199.99,G.Skill,Trident Z5 RGB,32,2,DDR5,6000,32,https://amazon.com/dp/B09Y1DL2WZ?tag=pcbuilder00-20
199.99,Crucial,CT2K32G56C46U5,64,2,DDR5,5600,46,https://amazon.com/dp/B0BLTG3RLR?tag=pcbuilder00-20
199.99,G.Skill,F5-5600J2834F32GX2-TZ5RK,64,2,DDR5,5600,28,https://amazon.com/dp/B0B71X8T7L?tag=pcbuilder00-20
199.99,SABRENT,SB-DR5U-32G,32,1,DDR5,4800,40,https://amazon.com/dp/B0B1GL8R7C?tag=pcbuilder00-20
199.99,Thermaltake,Toughram RGB,16,2,DDR4,4400,19,https://amazon.com/dp/B0837K61F2?tag=pcbuilder00-20
199.99,G.Skill,RipJaws V,64,2,DDR4,3600,18,https://amazon.com/dp/B0884TNHNC?tag=pcbuilder00-20
199.99,Crucial,CT2K32G4SFD8266,64,2,DDR4,2666,19,https://amazon.com/dp/B07ZLCC6J8?tag=pcbuilder00-20
199.99,G.Skill,Sniper Series,16,2,DDR3,1866,9,https://amazon.com/dp/B009V52440?tag=pcbuilder00-20
199.99,Patriot Memory,Viper 4,4,2,DDR3,1333,7,https://amazon.com/dp/B001B2LPVE?tag=pcbuilder00-20
200.23,TEAMGROUP,T-Force XTREEM ARGB,32,2,DDR4,3200,16,https://amazon.com/dp/B08T1LF5LL?tag=pcbuilder00-20
201,G.Skill,Ripjaws X,16,2,DDR3,2133,10,https://amazon.com/dp/B00COGLFNE?tag=pcbuilder00-20
202.19,Crucial,CT2K32G4DFD832A,64,2,DDR4,3200,22,https://amazon.com/dp/B07ZLD6Q1G?tag=pcbuilder00-20
202.82,XPG,AX5U5200C3816G-DCLABK,32,2,DDR5,5200,38,https://amazon.com/dp/B09JQTQZJQ?tag=pcbuilder00-20
202.86,Corsair,Vengeance LPX,32,4,DDR4,3200,16,https://amazon.com/dp/B01EI5ZH28?tag=pcbuilder00-20
204.11,Corsair,Vengeance LPX,32,2,DDR4,4000,18,https://amazon.com/dp/B07X1VBXK5?tag=pcbuilder00-20
204.32,G.Skill,Sniper X,16,2,DDR4,3400,16,https://amazon.com/dp/B07CZP236K?tag=pcbuilder00-20
204.68,Kingston,KVR48S40BD8K2-64,64,2,DDR5,4800,40,https://amazon.com/dp/B09TWK6L9M?tag=pcbuilder00-20
204.99,Corsair,Vengeance RGB Pro,32,4,DDR4,2666,16,https://amazon.com/dp/B07D1TPXSZ?tag=pcbuilder00-20
205.51,ADATA,XPG SPECTRIX D80,16,2,DDR4,3200,16,https://amazon.com/dp/B07DS1V36V?tag=pcbuilder00-20
206.12,Patriot Memory,Viper Elite,32,2,DDR4,2666,16,https://amazon.com/dp/B079NL4P66?tag=pcbuilder00-20
206.31,G.Skill,Trident Z RGB,16,2,DDR4,4400,16,https://amazon.com/dp/B08L46M9H5?tag=pcbuilder00-20
207.65,XPG,ADAAX4U360038G18ADB30,16,2,DDR4,3600,18,https://amazon.com/dp/B0868Z1XS4?tag=pcbuilder00-20
207.69,G.Skill,F5-5600J4040D24GX2-RS5K,48,2,DDR5,5600,40,https://amazon.com/dp/B0C4N15R3X?tag=pcbuilder00-20
208.95,G.Skill,Trident Z5 RGB,32,2,DDR5,6000,36,https://amazon.com/dp/B09R9GYN2W?tag=pcbuilder00-20
209.08,Patriot Memory,PSD464G3200K,64,2,DDR4,3200,22,https://amazon.com/dp/B0887GT3QL?tag=pcbuilder00-20
209.16,G.Skill,Trident Z RGB,16,2,DDR4,4400,18,https://amazon.com/dp/B07GPK2P8D?tag=pcbuilder00-20
209.99,Corsair,CMT32GX5M2X7200C34,32,2,DDR5,7200,34,https://amazon.com/dp/B0BRJ7XQNX?tag=pcbuilder00-20
209.99,G.Skill,F5-7200J3646F24GX2-TZ5RW,48,2,DDR5,7200,36,https://amazon.com/dp/B0CBLC4142?tag=pcbuilder00-20
209.99,G.Skill,F5-6000J3040G32GA2-TZ5RK,64,2,DDR5,6000,30,https://amazon.com/dp/B09Z1R3SM6?tag=pcbuilder00-20
