Title,Price,Brand,Model,Ram size,Quantity,Ram type,Ram speed,DIMM_type,CAS latency,Link
CORSAIR Dominator Titanium RGB DDR5 RAM 64GB (4x16GB) DDR5 6400MHz CL32 Intel XMP iCUE Compatible Computer Memory - White (CMP64GX5M4B6400C32W),364.99,Corsair,CMP64GX5M4B6400C32W,64 GB,4 x 16 GB,DDR5,6400 MHz,288-PIN,CL32,https://amazon.com/dp/B0CHSGBGRW?tag=pcbuilder00-20
CORSAIR Dominator Titanium RGB DDR5 RAM 32GB (2x16GB) DDR5 6400MHz CL32 Intel XMP iCUE Compatible Computer Memory - White (CMP32GX5M2B6400C32W),184.99,Corsair,CMP32GX5M2B6400C32W,32 GB,2 x 16 GB,DDR5,6400 MHz,288-PIN,CL32,https://amazon.com/dp/B0CHSFWNF6?tag=pcbuilder00-20
G.SKILL Trident Z5 RGB Series (Intel XMP 3.0) DDR5 RAM 32GB (2x16GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory UDIMM - Matte White (F5-6400J3239G16GX2-TZ5RW),119.99,G.Skill,MEGS-6400-3239G16-RW,32 GB,2 x 16 GB,DDR5,6400 MHz,288-PIN,CL32,https://amazon.com/dp/B0CBLCKY5T?tag=pcbuilder00-20
"ADATA XPG Caster DDR5-DRAM-MODULE 6400MHz 16GB, CL40, Black,RGB,AX5U6400C4016G-CCARGY",93.04,ADATA,AX5U6400C4016G-CCARGY,16 GB,1 x 16 GB,DDR5,6400 MHz,288-pin,CL40,https://amazon.com/dp/B09XMDCNWL?tag=pcbuilder00-20
G.SKILL Trident Z5 RGB Series (Intel XMP 3.0) DDR5 RAM 64GB (2x32GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory UDIMM - Matte White (F5-6400J3239G32GX2-TZ5RW),214.99,G.Skill,F5-6400J3239G32GX2-TZ5RW,64 GB,2 x 32 GB,DDR5,6400 MHz,288-PIN,CL32,https://amazon.com/dp/B0CBLCKQGV?tag=pcbuilder00-20
G.SKILL Trident Z5 RGB Series (Intel XMP 3.0) DDR5 RAM 48GB (2x24GB) 6400MT/s CL36-48-48-102 1.40V Desktop Computer Memory UDIMM - Matte Black (F5-6400J3648G24GX2-TZ5RK),248.29,G.Skill,F5-6400J3648G24GX2-TZ5RK,48 GB,2 x 24 GB,DDR5,6400 MHz,288-PIN,CL36,https://amazon.com/dp/B0C5Z2PQT9?tag=pcbuilder00-20
G.SKILL Trident Z5 RGB Series (Intel XMP 3.0) DDR5 RAM 96GB (2x48GB) 6400MT/s CL32-39-39-102 1.35V Desktop Computer Memory UDIMM - Matte Black (F5-6400J3239F48GX2-TZ5RK),369.99,G.Skill,F5-6400J3239F48GX2-TZ5RK,96 GB,2 x 48 GB,DDR5,6400 MHz,288-PIN,CL32,https://amazon.com/dp/B0C2BGD6SM?tag=pcbuilder00-20
G.SKILL Ripjaws S5 Series (Intel XMP 3.0) DDR5 RAM 96GB (2x48GB) 6400MT/s CL32-39-39-102 1.35V Desktop Computer Memory UDIMM - Matte Black (F5-6400J3239F48GX2-RS5K),349.99,G.Skill,F5-6400J3239F48GX2-RS5K,96 GB,2 x 48 GB,DDR5,6400 MHz,288-PIN,CL32,https://amazon.com/dp/B0C6HVL8ZD?tag=pcbuilder00-20
"ADATA XPG-Series Lancer RGB 16GB DDR5 6400-32, AX5U6400C3216G-CLARBK",178,ADATA,AX5U6400C3216G-CLARBK,16 GB,1 x 16 GB,DDR5,6400 MHz,288-PIN,CL32,https://amazon.com/dp/B0C6B1RTDF?tag=pcbuilder00-20
ADATA DIMM 16GB DDR5-6400 (1x 16GB) Memory Module White,178,ADATA,AX5U6400C3216G-CLARWH,16 GB,1 x 16 GB,DDR5,6400 MHz,288-PIN,CL32,https://amazon.com/dp/B0CGC8TTXH?tag=pcbuilder00-20
G.SKILL Trident Z5 RGB Series (Intel XMP 3.0) DDR5 RAM 48GB (2x24GB) 6400MT/s CL32-39-39-102 1.35V Desktop Computer Memory UDIMM - Matte Black (F5-6400J3239F24GX2-TZ5RK),179.99,G.Skill,F5-6400J3239F24GX2-TZ5RK,48 GB,2 x 24 GB,DDR5,6400 MHz,288-PIN,CL32,https://amazon.com/dp/B0C5ZDY3QP?tag=pcbuilder00-20
G.SKILL Trident Z5 Neo RGB Series (AMD Expo) DDR5 RAM 32GB (2x16GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory UDIMM,119.99,G.Skill,F5-6400J3239G16GX2-TZ5NR,32 GB,2 x 16 GB,DDR5,6400 MHz,288-PIN,CL32,https://amazon.com/dp/B0CHDBYRLM?tag=pcbuilder00-20
G.SKILL Trident Z5 RGB Series (Intel XMP 3.0) DDR5 RAM 96GB (2x48GB) 6400MT/s CL32-39-39-102 1.35V Desktop Computer Memory UDIMM - Matte White (F5-6400J3239F48GX2-TZ5RW),359.99,G.Skill,F5-6400J3239F48GX2-TZ5RW,96 GB,2 x 48 GB,DDR5,6400 MHz,288-PIN,CL32,https://amazon.com/dp/B0CBLCXXM8?tag=pcbuilder00-20
G.SKILL Trident Z5 Neo RGB Series (AMD Expo) DDR5 RAM 32GB (2x16GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory UDIMM - Matte White (F5-6400J3239G16GX2-TZ5NRW),119.99,G.Skill,F5-6400J3239G16GX2-TZ5NRW,32 GB,2 x 16 GB,DDR5,6400 MHz,288-PIN,CL32,https://amazon.com/dp/B0CHDH81CW?tag=pcbuilder00-20
RAM Gskill D5 6400 32GB C32 TridentZ Z5 K2,274,G.Skill,190429,32 GB,2 x 16 GB,DDR5,6400 MHz,288-PIN,CL32,https://amazon.com/dp/B09VM9DRFC?tag=pcbuilder00-20
G.SKILL Zeta R5 Series (Intel XMP 3.0) DDR5 RAM 64GB (4x16GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory UDIMM - Black (F5-6400R3239G16GQ4-ZR5K),509.99,G.Skill,F5-6400R3239G16GQ4-ZR5K,64 GB,4 x 16 GB,DDR5,6400 MHz,288-PIN,CL32,https://amazon.com/dp/B0C2R7BVN4?tag=pcbuilder00-20
G.SKILL Ripjaws S5 Series (Intel XMP 3.0) DDR5 RAM 48GB (2x24GB) 6400MT/s CL36-48-48-102 1.40V Desktop Computer Memory UDIMM - Matte Black (F5-6400J3648G24GX2-RS5K),119.99,G.Skill,F5-6400J3648G24GX2-RS5K,48 GB,2 x 24 GB,DDR5,6400 MHz,288-PIN,CL36,https://amazon.com/dp/B0C6HVWCXM?tag=pcbuilder00-20
PROXMEM KERBEROS DDR5 RAM 32GB (2x16GB) 6400MT/s (PC5-51200) 1.35V CL38-40-40 288 Pin Desktop Memory,104.99,PROXMEM,PGD5U64A38XX7-K0WC,32 GB,2 x 16 GB,DDR5,6400 MHz,288-pin,CL38,https://amazon.com/dp/B0BXFW5KPY?tag=pcbuilder00-20
TEAMGROUP T-Force Delta RGB DDR5 Ram 32GB (2x16GB) 6200MHz PC5-49600 CL38 Desktop Memory Module Ram for 600 700 Series Chipset XMP 3.0 Ready Black - FF3D532G6200HC38ADC01,99.99,TEAMGROUP,FF3D532G6200HC38ADC01,32 GB,2 x 16 GB,DDR5,6200 MHz,288-PIN,CL38,https://amazon.com/dp/B09LHPFZDS?tag=pcbuilder00-20
PNY XLR8 Gaming MAKO 32GB 2x16GB DDR5 6200MHz CL42 1.3V Desktop Memory,219.99,PNY,XLR8,32 GB,2 x 16 GB,DDR5,6200 MHz,288-Pin,CL42,https://amazon.com/dp/B09XBWZ2GZ?tag=pcbuilder00-20
CORSAIR VENGEANCE DDR5 RAM 32GB (2x16GB) 6200MHz CL32 Intel XMP iCUE Compatible Computer Memory - Black (CMK32GX5M2X6200C32),119.99,Corsair,CMK32GX5M2X6200C32,32 GB,2 x 16 GB,DDR5,6200 MHz,288-PIN,CL30,https://amazon.com/dp/B0CCXS7J78?tag=pcbuilder00-20
TEAMGROUP T-Force Delta RGB DDR5 Ram 32GB Kit 2x16GB 6000MHz CL40 Desktop Memory Module Ram for 600 Series Chipset,474.41,TEAMGROUP,FF3D532G6000HC38ADC01,32 GB,2 x 16 GB,DDR5,6000 MHz,288-Pin,CL40,https://amazon.com/dp/B09LHQL3GF?tag=pcbuilder00-20
TEAMGROUP T-Force Delta RGB DDR5 Ram 64GB (2x32GB) 6000MHz PC5-48000 CL38 Desktop Memory Module Ram for 600 700 Series Chipset XMP 3.0 Ready Black - FF3D564G6000HC38ADC01,174.99,TEAMGROUP,FF3D564G6000HC38ADC01,64 GB,2 x 32 GB,DDR5,6000 MHz,288-PIN,CL38,https://amazon.com/dp/B0BNTV1945?tag=pcbuilder00-20
G.SKILL Trident Z5 RGB Series (Intel XMP 3.0) DDR5 RAM 32GB (2x16GB) 6000MT/s CL36-36-36-96 1.35V Desktop Computer Memory UDIMM - Metallic Silver (F5-6000J3636F16GA2-TZ5RS),109.99,G.Skill,F5-6000J3636F16GA2-TZ5RS,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL36,https://amazon.com/dp/B09PTG9PLV?tag=pcbuilder00-20
Kingston Technology Fury Beast White RGB 32GB (2x16GB) 6000MT/s CL40 DDR5 XMP DIMM | Infrared Syncing | Fury CTRL Software | Overclocking | Plug N Play | Intel XMP 3.0 | Kit of 2 | KF560C40BWAK2-32,158.19,Kingston Technology,KF560C40BWAK2-32,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL40,https://amazon.com/dp/B0BZJBG189?tag=pcbuilder00-20
Kingston Technology Kingston Fury Beast 16GB (2x8GB) 6000MT/s DDR5 CL36 RGB Desktop Memory Kit of 2 | Infrared Syncing | AMD Expo | Plug N Play | KF560C36BBEAK2-16,91.90,Kingston Technology,KF560C36BBEAK2-16,16 GB,2 x 8 GB,DDR5,6000 MHz,288-PIN,CL36,https://amazon.com/dp/B0BRTKL725?tag=pcbuilder00-20
TEAMGROUP T-Force Vulcan DDR5 32GB (2x16GB) 6000MHz (PC5-48000) CL38 Desktop Memory Module Ram (Black) for 600 700 Series Chipset XMP 3.0 Ready - FLBD532G6000HC38ADC01,82.99,TEAMGROUP,FLBD532G6000HC38ADC01,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL38,https://amazon.com/dp/B0BNTRRLYP?tag=pcbuilder00-20
Kingston Technology Kingston Fury Beast 8GB 6000MT/s DDR5 CL36 Desktop Memory Single Module | AMD Expo | Plug N Play | KF560C36BBE-8,80.01,Kingston Technology,KF560C36BBEK2-16,16 GB,2 x 8 GB,DDR5,6000 MHz,288-PIN,CL36,https://amazon.com/dp/B0BRTJFFBW?tag=pcbuilder00-20
Kingston Fury Beast White 64GB (2x32GB) 6000MT/s CL36 DDR5 Expo DIMM | Overclocking | Plug N Play | AMD Expo | Kit of 2 | KF560C36BWEK2-64,231.64,Kingston Technology,KF560C36BBEK2-64,64 GB,2 x 32 GB,DDR5,6000 MHz,288-PIN,CL36,https://amazon.com/dp/B0BRTHYGZF?tag=pcbuilder00-20
Kingston FURY Beast 32GB 6000MT/s DDR5 CL36 Desktop Memory Single Module | AMD EXPO | Plug N Play | KF560C36BBE-32,127.46,Kingston Technology,KF560C36BBE-32,32 GB,1 x 32 GB,DDR5,6000 MHz,288-PIN,CL36,https://amazon.com/dp/B0BRTJNW88?tag=pcbuilder00-20
CORSAIR VENGEANCE DDR5 RAM 32GB (2x16GB) 6000MHz CL36 Intel XMP iCUE Compatible Computer Memory - Black (CMK32GX5M2B6000C36),99.99,Corsair,CMK32GX5M2B6000C36,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL36,https://amazon.com/dp/B0B15DC288?tag=pcbuilder00-20
G.Skill Trident Z5 RGB Series 32GB 2 x 16GB 288-Pin SDRAM DDR5 6000 CL36-36-36-96 1.35V Dual Channel Desktop Memory,189.99,G.Skill,Trident Z5,32 GB,2 x 16 GB,DDR5,6000 MHz,288-Pin,CL36,https://amazon.com/dp/B09PTGZM6Y?tag=pcbuilder00-20
CORSAIR VENGEANCE DDR5 RAM 64GB (2x32GB) 6000MHz CL40 Intel XMP iCUE Compatible Computer Memory - Black (CMK64GX5M2B6000C40),189.99,Corsair,CMK64GX5M2B6000C40,64 GB,2 x 32 GB,DDR5,6000 MHz,288-PIN,CL40,https://amazon.com/dp/B0BLYKM2BT?tag=pcbuilder00-20
XPG Lancer DDR5 RGB 6000MHz 32GB (2x16GB) CL40-40-40 UDIMM 288-Pins Desktop SDRAM Memory,109.99,XPG,AX5U6000C4016G-DCLARWH,32 GB,2 x 16 GB,DDR5,6000 MHz,288-pin,CL40,https://amazon.com/dp/B09TG4R8NX?tag=pcbuilder00-20
TEAMGROUP T-Create Expert Overclocking 10L DDR5 32GB Kit (2 x 16GB) 6000MHz (PC5-48000) CL30 Desktop Memory Module Ram White - CTCWD532G6000HC30DC01,104.99,TEAMGROUP,CTCWD532G6000HC30DC01,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL30,https://amazon.com/dp/B0C4NKHXK7?tag=pcbuilder00-20
CORSAIR Vengeance DDR5 RAM 32GB (2x16GB) 6000MHz CL30 AMD Expo iCUE Compatible Computer Memory,119.99,Corsair,CMK32GX5M2B6000Z30,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL30,https://amazon.com/dp/B0CBRJ63RT?tag=pcbuilder00-20
CORSAIR VENGEANCE DDR5 RAM 96GB (2x48GB) 6000MHz CL30 Intel XMP iCUE Compatible Computer Memory - Black (CMK96GX5M2B6000C30),354.99,Corsair,CMK96GX5M2B6000C30,96 GB,2 x 48 GB,DDR5,6000 MHz,288-PIN,CL30,https://amazon.com/dp/B0CCXQF414?tag=pcbuilder00-20
CORSAIR VENGEANCE DDR5 RAM 64GB (4x16GB) 6000MHz CL36 Intel XMP iCUE Compatible Computer Memory - Black (CMK64GX5M4B6000C36),219.99,Corsair,CMK64GX5M4B6000C36,64 GB,4 x 16 GB,DDR5,6000 MHz,288-PIN,CL36,https://amazon.com/dp/B0CBRKMTG7?tag=pcbuilder00-20
XPG Lancer DDR5 RGB 6000MHz 32GB 2x16GB CL40-40-40 UDIMM 288-Pins Desktop SDRAM Memory RAM Kit,284.91,XPG,AX5U6000C4016G-DCLARBK,32 GB,2 x 16 GB,DDR5,6000 MHz,288-Pin,CL40,https://amazon.com/dp/B09NCR1ZGK?tag=pcbuilder00-20
Patriot Viper Venom DDR5 32GB (2 x 16GB) 6000MHz UDIMM Desktop Gaming Memory KIT - PVV532G600C36K,94.99,Patriot Memory,Viper Venom,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL36,https://amazon.com/dp/B09XY6KX8P?tag=pcbuilder00-20
G.SKILL Trident Z5 RGB Series (Intel XMP 3.0) DDR5 RAM 64GB (2x32GB) 6000MT/s CL30-40-40-96 1.40V Desktop Computer Memory UDIMM - Matte Black (F5-6000J3040G32GA2-TZ5RK),209.99,G.Skill,F5-6000J3040G32GA2-TZ5RK,64 GB,2 x 32 GB,DDR5,6000 MHz,288-PIN,CL30,https://amazon.com/dp/B09Z1R3SM6?tag=pcbuilder00-20
Lexar ARES RGB 32GB (2x16GB) DDR5 RAM 6000MT/s CL34 Desktop Memory - AMD Expo and Intel XMP 3.0 (Gray) LD5FU016G-R6000GDGA,102.70,Lexar,LD5FU016G-R6000GDGA,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL30,https://amazon.com/dp/B0BXH3CMJK?tag=pcbuilder00-20
Silicon Power DDR5 32GB (2x16GB) Zenith 6000MHz (PC5-48000) 288-pin CL40 1.35V UDIMM Desktop Memory Module RAM SP032GXLWU600FDG White,69.97,SP Silicon Power,SP032GXLWU600FDG,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL40,https://amazon.com/dp/B0C2CLX3VV?tag=pcbuilder00-20
Silicon Power DDR5 32GB (2x16GB) Zenith 6000MHz (PC5-48000) 288-pin CL40 1.35V UDIMM Desktop Memory Module RAM SP032GXLWU600FDE Black,78.97,SP Silicon Power,SP032GXLWU600FDG,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL40,https://amazon.com/dp/B0CD2CLWV9?tag=pcbuilder00-20
G.SKILL Trident Z5 Series (Intel XMP 3.0) DDR5 RAM 32GB (2x16GB) 6000MT/s CL36-36-36-96 1.35V Desktop Computer Memory UDIMM - Matte Black (F5-6000J3636F16GA2-TZ5K),104.99,G.Skill,F5-6000J3636F16GA2-TZ5K,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL36,https://amazon.com/dp/B09PTS2NMZ?tag=pcbuilder00-20
TEAMGROUP T-Force Vulcan Alpha DDR5 Ram 32GB Kit (2x16GB) 6000MHz (PC5-48000) CL38 Desktop Memory Module Ram (Black) AMD Optimized Memory - FLABD532G6000HC38ADC01,86.99,TEAMGROUP,FLABD532G6000HC38ADC01,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL38,https://amazon.com/dp/B0BF9XJSKF?tag=pcbuilder00-20
G.SKILL Ripjaws S5 Series (Intel XMP 3.0) DDR5 RAM 64GB (2x32GB) 6000MT/s CL32-38-38-96 1.40V Desktop Computer Memory UDIMM - Matte Black (F5-6000J3238G32GX2-RS5K),189.99,G.Skill,F5-6000J3238G32GX2-RS5K,64 GB,2 x 32 GB,DDR5,6000 MHz,288-PIN,CL32,https://amazon.com/dp/B0B94VKBGD?tag=pcbuilder00-20
"Corsair DOMINATOR PLATINUM RGB DDR5 32GB 2x16GB 6000MHz Onboard Voltage Regulation, Patented CORSAIR DHX Cooling, 12 Ultra-Bright CAPELLIX RGB LEDs C36 Intel Optimized Desktop Memory",275.99,Corsair,DOMINATOR PLATINUM,32 GB,2 x 16 GB,DDR5,6000 MHz,288-Pin,C36,https://amazon.com/dp/B09WH7X8XH?tag=pcbuilder00-20
G.Skill Trident Z5 RGB Series 32GB 2 x 16GB 288-Pin SDRAM DDR5 6000 CL40-40-40-96 1.35V Dual Channel Desktop Memory,/A,G.Skill,Trident Z5,32 GB,2 x 16 GB,DDR5,6000 MHz,288-Pin,CL40,https://amazon.com/dp/B09PT817K3?tag=pcbuilder00-20
CORSAIR DOMINATOR PLATINUM RGB DDR5 RAM 32GB (2x16GB) 6000MHz CL30 AMD EXPO iCUE Compatible Computer Memory - Gray (CMT32GX5M2B6000Z30K),172.95,Corsair,CMT32GX5M2B6000Z30K,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL30,https://amazon.com/dp/B0C3RVR27P?tag=pcbuilder00-20
CORSAIR VENGEANCE RGB DDR5 RAM 64GB (2x32GB) 6000MHz CL40 Intel XMP iCUE Compatible Computer Memory - White (CMH64GX5M2B6000C40W),209.99,Corsair,CMH64GX5M2B6000C40W,64 GB,2 x 32 GB,DDR5,6000 MHz,288-PIN,CL40,https://amazon.com/dp/B0C4Y25Q1R?tag=pcbuilder00-20
G.SKILL Trident Z5 RGB Series (Intel XMP 3.0) DDR5 RAM 32GB (2x16GB) 6000MT/s CL30-40-40-96 1.35V Desktop Computer Memory UDIMM - Metallic Silver (F5-6000J3040F16GA2-TZ5RS),119.99,G.Skill,F5-6000J3040F16GA2-TZ5RS,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL30,https://amazon.com/dp/B09Y1CBP9K?tag=pcbuilder00-20
G.SKILL Ripjaws S5 Series (Intel XMP 3.0) DDR5 RAM 32GB (2x16GB) 6000MT/s CL32-38-38-96 1.35V Desktop Computer Memory UDIMM - Matte White (F5-6000J3238F16GA2-RS5W),99.99,G.Skill,F5-6000J3238F16GA2-RS5W,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL32,https://amazon.com/dp/B09XZYWPH3?tag=pcbuilder00-20
G.SKILL Ripjaws S5 Series (Intel XMP 3.0) DDR5 RAM 32GB (2x16GB) 6000MT/s CL32-38-38-96 1.35V Desktop Computer Memory UDIMM - Matte Black (F5-6000J3238F16GA2-RS5K),99.99,G.Skill,F5-6000J3238F16GA2-RS5K,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL32,https://amazon.com/dp/B09Y1FMSWS?tag=pcbuilder00-20
CORSAIR VENGEANCE DDR5 RAM 64GB (4x16GB) 6000MHz CL36 AMD EXPO iCUE Compatible Computer Memory - Gray (CMK64GX5M4B6000Z36),224.99,Corsair,CMK64GX5M4B6000Z36,64 GB,4 x 16 GB,DDR5,6000 MHz,288-PIN,CL36,https://amazon.com/dp/B0CCXS3YP1?tag=pcbuilder00-20
G.SKILL Trident Z5 Series (Intel XMP 3.0) DDR5 RAM 64GB (2x32GB) 6000MT/s CL32-38-38-96 1.40V Desktop Computer Memory UDIMM - Matte Black (F5-6000J3238G32GX2-TZ5K),199.99,G.Skill,F5-6000J3238G32GX2-TZ5K,64 GB,2 x 32 GB,DDR5,6000 MHz,288-PIN,CL32,https://amazon.com/dp/B0B94V9J9N?tag=pcbuilder00-20
CORSAIR VENGEANCE DDR5 RAM 64GB (2x32GB) 6000MHz CL30 AMD EXPO iCUE Compatible Computer Memory - Gray (CMK64GX5M2B6000Z30),229.99,Corsair,CMK64GX5M2B6000Z30,64 GB,2 x 32 GB,DDR5,6000 MHz,288-PIN,CL30,https://amazon.com/dp/B0C5M7J967?tag=pcbuilder00-20
CORSAIR VENGEANCE DDR5 RAM 32GB (2x16GB) 6000MHz CL36 Intel XMP iCUE Compatible Computer Memory - Black (CMK32GX5M2E6000C36),99.99,Corsair,CMK32GX5M2E6000C36,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL36,https://amazon.com/dp/B0BZHW15KF?tag=pcbuilder00-20
G.Skill Trident Z5 Series 32GB (2 x 16GB) 288-Pin SDRAM DDR5 6000 (PC5-48000) CL36-36-36-76 1.20V Dual Channel Desktop Memory,/A,G.Skill,Trident Z5,32 GB,2 x 16 GB,DDR5,6000 MHz,288-Pin,CL36,https://amazon.com/dp/B09MYJW7RB?tag=pcbuilder00-20
Silicon Power DDR5 32GB (2x16GB) Zenith RGB 6000MHz (PC5-48000) 288-pin CL40 1.35V UDIMM Desktop Memory,82.97,SP Silicon Power,SP032GXLWU600FDH,32 GB,2 x 16 GB,DDR5,6000 MHz,288-pin,CL40,https://amazon.com/dp/B0BTNQHLC1?tag=pcbuilder00-20
CORSAIR DOMINATOR PLATINUM RGB DDR5 RAM 64GB (2x32GB) 6000MHz CL30 Intel XMP iCUE Compatible Computer Memory - Black (CMT64GX5M2B6000C30),279.99,Corsair,CMT64GX5M2B6000C30,64 GB,2 x 32 GB,DDR5,6000 MHz,288-PIN,CL30,https://amazon.com/dp/B0C4Y5DB8V?tag=pcbuilder00-20
v-Color DDR5 Manta Xprism 64GB(32GBx2) 6000MHz 2Gx8 CL34 1.35V SK Hynix IC RGB RAM,239.99,V-COLOR COLOR YOUR LIFE,TMXPL3260834SWK,64 GB,2 x 32 GB,DDR5,6000 MHz,288-pin,CL34,https://amazon.com/dp/B0BKZWJ4HS?tag=pcbuilder00-20
G.SKILL Trident Z5 RGB Series (Intel XMP 3.0) DDR5 RAM 32GB (2x16GB) 6000MT/s CL36-36-36-96 1.35V Desktop Computer Memory UDIMM,109.99,G.Skill,MEGS-F5-6000-3636-RW,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL36,https://amazon.com/dp/B0CB78Y7DC?tag=pcbuilder00-20
G.Skill Trident Z5 Series 32GB 2 x 16GB 288-Pin SDRAM DDR5 6000 CL36-36-36-96 1.35V Dual Channel Desktop Memory,189.99,G.Skill,Trident Z5,32 GB,2 x 16 GB,DDR5,6000 MHz,288-Pin,CL40,https://amazon.com/dp/B09PTPDKD2?tag=pcbuilder00-20
G.SKILL Trident Z5 DDR5 32GB 2x16GB 6000MHz CL30 1.35V XMP 3.0 Sidabrinis,116.21,G.Skill,F5-6000J3040F16GX2-TZ5S,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL30,https://amazon.com/dp/B0B2X2V49Y?tag=pcbuilder00-20
G.SKILL Trident Z5 RGB Series (Intel XMP 3.0) DDR5 RAM 64GB (2x32GB) 6000MT/s CL36-36-36-96 1.35V Desktop Computer Memory UDIMM - Matte Black (F5-6000J3636F32GX2-TZ5RK),194.99,G.Skill,F5-6000J3636F32GX2-TZ5RK,64 GB,2 x 32 GB,DDR5,6000 MHz,288-PIN,CL36,https://amazon.com/dp/B0C4X758YM?tag=pcbuilder00-20
"Corsair Vengeance RGB DDR5 32GB 2x16GBDynamic Ten-Zone RGB Lighting, Onboard Voltage Regulation, Custom XMP 3.0 Profiles, Tight Response Times 6000MHz C36 Intel Optimized Desktop Memory",199.99,Corsair,CMH32GX5M2D6000C36,32 GB,2 x 16 GB,DDR5,6000 MHz,288-Pin,CL36,https://amazon.com/dp/B0B771BL4S?tag=pcbuilder00-20
G.Skill Trident Z5 RGB Series (Intel XMP) 64GB (2 x 32GB) 288-Pin SDRAM DDR5 6000 CL30-40-40-96 1.40V Dual Channel Desktop Memory,469.99,G.Skill,Trident Z5 RGB,64 GB,2 x 32 GB,DDR5,6000 MHz,288-Pin,CL30,https://amazon.com/dp/B09Z1Z9H2Z?tag=pcbuilder00-20
G.Skill Trident Z5 Series 32GB 2 x 16GB 288-Pin SDRAM DDR5 6000 CL40-40-40-76 1.30V Dual Channel Desktop Memory,746.99,G.Skill,Trident Z5,32 GB,2 x 16 GB,DDR5,6000 MHz,288-Pin,CL40,https://amazon.com/dp/B09MZLBVZL?tag=pcbuilder00-20
XPG Caster RGB DDR5 6000MHz 32GB (2x16GB) CL40-40-40 PCS-48000 UDIMM 288-Pins Desktop SDRAM Memory RAM,126.99,XPG,XPG Caster,32 GB,2 x 16 GB,DDR5,6000 MHz,288-pin,CL40,https://amazon.com/dp/B09Q7YYWGB?tag=pcbuilder00-20
G.Skill D532GB 6000-32 Ripjaws S5 WH K2 GSK | F5-6000J3238F16GX2-RS5W,117.40,G.Skill,F5-6000J3238F16GX2-RS5W,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL32,https://amazon.com/dp/B0B2S8SB3C?tag=pcbuilder00-20
Patriot Viper Venom RGB DDR5 32GB 2 x 16GB 6000MHz UDIMM Desktop Gaming Memory,219.99,Patriot Memory,Viper Venom RGB,32 GB,2 x 16 GB,DDR5,6000 MHz,288-Pin,CL36,https://amazon.com/dp/B09XZ6VVY9?tag=pcbuilder00-20
G.SKILL Trident Z5 Series (Intel XMP 3.0) DDR5 RAM 64GB (2x32GB) 6000MT/s CL32-38-38-96 1.40V Desktop Computer Memory UDIMM - Metallic Silver (F5-6000J3238G32GX2-TZ5S),199.99,G.Skill,F5-6000J3238G32GX2-TZ5S,64 GB,2 x 32 GB,DDR5,6000 MHz,288-PIN,CL32,https://amazon.com/dp/B0B94WYYV1?tag=pcbuilder00-20
CORSAIR Dominator Titanium RGB DDR5 RAM 32GB (2x16GB) DDR5 6000MHz CL30 Intel XMP iCUE Compatible Computer Memory - White (CMP32GX5M2B6000C30W),174.99,Corsair,CMP32GX5M2B6000C30W,32 GB,2 x 16 GB,DDR5,6000 MHz,288-PIN,CL30,https://amazon.com/dp/B0CHSGCFQT?tag=pcbuilder00-20
CORSAIR Dominator Titanium RGB DDR5 RAM 48GB (2x24GB) DDR5 6000MHz CL30 Intel XMP iCUE Compatible Computer Memory - White (CMP48GX5M2B6000C30W),249.99,Corsair,CMP48GX5M2B6000C30W,48 GB,2 x 24 GB,DDR5,6000 MHz,288-PIN,CL30,https://amazon.com/dp/B0CHSHNHD8?tag=pcbuilder00-20
